"gPOP_mup",1.0000000000,1.0252512531,1.0511401320,1.0776827376,1.1048955772,1.1327955751,1.1614000829,1.1907268904,1.2207942365,1.2516208208,1.2832258149,1.3156288748,1.3488501525,1.3829103092,1.4178305275,1.4536325250,1.4903385678,1.5279714843,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790,1.5665546790
"gPOP_mup",1.0000000000,1.0510100501,1.1046221254,1.1609689554,1.2201900399,1.2824319950,1.3478489153,1.4166027560,1.4888637336,1.5648107472,1.6446318218,1.7285245735,1.8166966986,1.9093664882,2.0067633684,2.1091284684,2.2167152172,2.3297899715,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746,2.4486326746
"gTFP_LA",1.0000000000,0.9654865820,0.9321643400,0.8999921625,0.8689303568,0.8389406001,0.8099858925,0.7820305108,0.7550399649,0.7289809550,0.7038213306,0.6795300508,0.6560771461,0.6334336813,0.6115717199,0.5904642895,0.5700853486,0.5504097547,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327,0.5314132327
"gTFP_LA",1.0000000000,0.9826220720,0.9655461364,0.9487669451,0.9322793415,0.9160782582,0.9001587162,0.8845158228,0.8691447706,0.8540408353,0.8391993752,0.8246158288,0.8102857143,0.7962046275,0.7823682408,0.7687723019,0.7554126322,0.7422851258,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484,0.7293857484
"gTFP_LA",1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
"gTFP_LA",1.0000000000,1.0176229295,1.0355564266,1.0538059645,1.0723771128,1.0912755390,1.1105070109,1.1300773977,1.1499926720,1.1702589118,1.1908823021,1.2118691369,1.2332258213,1.2549588730,1.2770749247,1.2995807261,1.3224831456,1.3457891729,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206,1.3695059206
"gTFP_LA",1.0000000000,1.0354934420,1.0722466685,1.1103043934,1.1497129180,1.1905201868,1.2327758461,1.2765313041,1.3218397939,1.3687564380,1.4173383153,1.4676445306,1.5197362867,1.5736769584,1.6295321703,1.6873698759,1.7472604408,1.8092767279,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866,1.8734941866
"gTFP_LA_H",1.0000000000,0.9622049758,0.9258384155,0.8908463302,0.8571767716,0.8247797548,0.7936071840,0.7636127813,0.7347520178,0.7069820475,0.6802616439,0.6545511386,0.6298123625,0.6060085890,0.5831044798,0.5610660319,0.5398605276,0.5194564859,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155,0.4998236155
"gTFP_LA_H",1.0000000000,0.9809568760,0.9622763927,0.9439516440,0.9259758559,0.9083423828,0.8910447063,0.8740764315,0.8574312856,0.8411031154,0.8250858845,0.8093736717,0.7939606685,0.7788411771,0.7640096080,0.7494604784,0.7351884096,0.7211881255,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507,0.7074544507
"gTFP_LA_H",1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000,1.0000000000
"gTFP_LA_H",1.0000000000,1.0193377267,1.0390494011,1.0591422545,1.0796236579,1.1005011252,1.1217823152,1.1434750350,1.1655872427,1.1881270503,1.2111027265,1.2345227000,1.2583955626,1.2827300721,1.3075351557,1.3328199132,1.3585936204,1.3848657326,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876,1.4116458876
"gTFP_LA_H",1.0000000000,1.0389734612,1.0794658531,1.1215363737,1.1652465281,1.2106602184,1.2578438375,1.3068663655,1.3577994712,1.4107176162,1.4656981645,1.5228214951,1.5821711196,1.6438338044,1.7078996974,1.7744624600,1.8436194039,1.9154716332,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927,1.9901241927
